time,x,y,z,gforce
1.184,0.041,0.620,0.777,0.995
1.186,0.044,0.610,0.771,0.985
1.188,0.046,0.608,0.769,0.981
1.191,0.055,0.612,0.777,0.991
1.193,0.059,0.608,0.780,0.990
1.195,0.056,0.612,0.781,0.994
1.198,0.064,0.618,0.788,1.003
1.203,0.059,0.617,0.797,1.009
1.203,0.062,0.621,0.798,1.013
1.205,0.063,0.620,0.797,1.011
1.208,0.061,0.617,0.798,1.011
1.210,0.066,0.623,0.803,1.018
1.213,0.061,0.633,0.808,1.028
1.216,0.063,0.634,0.807,1.028
1.218,0.062,0.628,0.813,1.029
1.220,0.059,0.624,0.807,1.022
1.223,0.064,0.626,0.804,1.021
1.226,0.066,0.620,0.791,1.007
1.228,0.072,0.624,0.783,1.004
1.230,0.069,0.640,0.777,1.009
1.234,0.063,0.679,0.777,1.034
1.235,0.066,0.633,0.770,1.000
1.238,0.048,0.602,0.762,0.972
1.244,0.045,0.596,0.750,0.959
1.244,0.037,0.603,0.756,0.968
1.245,0.051,0.597,0.751,0.961
1.248,0.068,0.588,0.748,0.954
1.251,0.085,0.576,0.753,0.952
1.253,0.093,0.588,0.747,0.956
1.255,0.092,0.583,0.752,0.956
1.257,0.092,0.586,0.751,0.957
1.260,0.093,0.586,0.767,0.970
1.262,0.088,0.590,0.776,0.979
1.265,0.096,0.590,0.789,0.990
1.268,0.097,0.591,0.803,1.001
1.270,0.083,0.592,0.816,1.012
1.272,0.081,0.601,0.828,1.026
1.275,0.074,0.608,0.838,1.038
1.277,0.072,0.608,0.846,1.044
1.280,0.065,0.604,0.866,1.058
1.282,0.065,0.606,0.862,1.056
1.285,0.068,0.612,0.862,1.059
1.287,0.065,0.611,0.870,1.065
1.290,0.067,0.617,0.876,1.074
1.292,0.065,0.625,0.880,1.082
1.295,0.058,0.619,0.888,1.084
1.297,0.054,0.604,0.868,1.058
1.299,0.091,0.591,0.842,1.033
1.302,0.117,0.582,0.817,1.010
1.305,0.119,0.585,0.808,1.005
1.307,0.100,0.602,0.807,1.012
1.309,0.083,0.608,0.778,0.991
1.312,0.066,0.607,0.747,0.965
1.314,0.057,0.614,0.724,0.951
1.319,0.053,0.608,0.722,0.945
1.320,0.048,0.606,0.732,0.952
1.322,0.052,0.599,0.729,0.945
1.325,0.056,0.610,0.734,0.956
1.327,0.061,0.609,0.733,0.955
1.329,0.063,0.621,0.717,0.950
1.332,0.074,0.617,0.731,0.960
1.335,0.076,0.624,0.730,0.963
1.337,0.078,0.621,0.739,0.968
1.339,0.071,0.610,0.741,0.962
1.342,0.078,0.609,0.749,0.969
1.344,0.077,0.611,0.756,0.975
1.346,0.089,0.597,0.763,0.972
1.349,0.099,0.606,0.749,0.969
1.352,0.102,0.604,0.733,0.955
1.354,0.110,0.610,0.710,0.943
1.356,0.112,0.606,0.693,0.927
1.359,0.109,0.603,0.680,0.916
1.361,0.116,0.604,0.663,0.904
1.364,0.111,0.597,0.657,0.894
1.368,0.121,0.597,0.656,0.895
1.369,0.110,0.581,0.653,0.880
1.372,0.108,0.574,0.647,0.871
1.374,0.122,0.571,0.663,0.884
1.376,0.130,0.558,0.678,0.887
1.379,0.132,0.559,0.685,0.894
1.381,0.129,0.545,0.707,0.902
1.384,0.124,0.538,0.735,0.919
1.386,0.118,0.534,0.746,0.925
1.389,0.120,0.528,0.789,0.957
1.391,0.124,0.529,0.831,0.993
1.394,0.126,0.535,0.852,1.013
1.396,0.142,0.537,0.882,1.043
1.399,0.151,0.541,0.899,1.061
1.401,0.183,0.536,0.925,1.084
1.404,0.194,0.533,0.939,1.097
1.406,0.211,0.532,0.942,1.103
1.409,0.241,0.516,0.955,1.112
1.411,0.267,0.513,0.941,1.104
1.414,0.281,0.498,0.942,1.102
1.416,0.310,0.482,0.931,1.093
1.419,0.336,0.470,0.928,1.093
1.422,0.346,0.453,0.907,1.071
1.424,0.359,0.448,0.914,1.079
1.426,0.377,0.426,0.919,1.080
1.428,0.393,0.403,0.915,1.074
1.431,0.432,0.395,0.902,1.076
1.435,0.460,0.364,0.857,1.039
1.436,0.503,0.342,0.819,1.021
1.439,0.517,0.328,0.766,0.980
1.441,0.518,0.311,0.741,0.956
1.443,0.509,0.304,0.707,0.923
1.446,0.488,0.307,0.701,0.908
1.448,0.476,0.301,0.710,0.906
1.452,0.478,0.305,0.721,0.917
1.453,0.476,0.321,0.758,0.951
1.456,0.480,0.334,0.794,0.986
1.458,0.470,0.354,0.829,1.016
1.460,0.433,0.378,0.898,1.066
1.463,0.361,0.413,1.004,1.144
1.466,0.274,0.448,1.140,1.255
1.470,0.205,0.485,1.238,1.345
1.479,0.133,0.506,1.308,1.408
1.479,0.088,0.528,1.320,1.424
1.479,0.097,0.539,1.311,1.420
1.480,0.115,0.531,1.252,1.365
1.481,0.149,0.521,1.173,1.292
1.483,0.193,0.501,1.094,1.219
1.486,0.207,0.510,0.997,1.139
1.496,0.199,0.522,0.928,1.084
1.496,0.188,0.555,0.836,1.021
1.496,0.163,0.622,0.595,0.876
1.496,0.127,0.707,0.375,0.810
1.498,0.072,0.797,0.324,0.863
1.502,0.050,0.846,0.418,0.945
1.503,0.015,0.855,0.478,0.980
1.505,-0.060,0.824,0.470,0.951
1.508,-0.129,0.783,0.417,0.896
1.510,-0.199,0.739,0.360,0.846
1.513,-0.248,0.714,0.338,0.828
1.516,-0.261,0.705,0.328,0.820
1.520,-0.254,0.716,0.300,0.817
1.520,-0.289,0.727,0.224,0.814
1.524,-0.274,0.750,0.137,0.810
1.525,-0.219,0.754,0.056,0.787
1.527,-0.194,0.757,0.067,0.784
1.530,-0.173,0.767,0.072,0.790
1.533,-0.175,0.762,0.116,0.790
1.535,-0.170,0.763,0.184,0.804
1.538,-0.163,0.765,0.244,0.819
1.540,-0.132,0.778,0.313,0.849
1.543,-0.106,0.792,0.354,0.874
1.545,-0.066,0.799,0.412,0.901
1.547,-0.041,0.796,0.478,0.930
1.550,-0.042,0.808,0.553,0.980
1.553,-0.051,0.816,0.636,1.035
1.555,-0.055,0.822,0.712,1.089
1.558,-0.063,0.833,0.795,1.153
1.560,-0.049,0.810,0.847,1.173
1.563,0.016,0.740,0.902,1.167
1.565,0.084,0.659,0.942,1.153
1.571,0.123,0.603,1.008,1.181
1.571,0.138,0.561,1.123,1.263
1.572,0.184,0.530,1.155,1.284
1.575,0.221,0.493,1.196,1.312
1.578,0.255,0.480,1.196,1.313
1.581,0.265,0.462,1.205,1.318
1.582,0.184,0.398,1.059,1.146
1.592,0.176,0.386,0.953,1.043
1.593,0.137,0.395,0.868,0.963
1.593,0.096,0.402,0.825,0.923
1.593,0.067,0.419,0.787,0.894
1.595,0.055,0.434,0.770,0.886
1.597,0.054,0.454,0.758,0.885
1.600,0.048,0.473,0.729,0.870
1.602,0.043,0.486,0.697,0.851
1.605,0.067,0.501,0.675,0.843
1.607,0.092,0.510,0.655,0.835
1.610,0.143,0.524,0.662,0.857
1.612,0.182,0.533,0.664,0.871
1.614,0.241,0.529,0.669,0.887
1.617,0.307,0.534,0.672,0.911
1.620,0.366,0.536,0.680,0.940
1.622,0.449,0.546,0.678,0.979
1.624,0.515,0.535,0.723,1.036
1.627,0.602,0.522,0.821,1.144
1.629,0.693,0.517,0.949,1.284
1.632,0.722,0.456,1.081,1.377
1.635,0.737,0.468,1.145,1.440
1.636,0.745,0.509,1.115,1.435
1.639,0.739,0.537,1.006,1.359
1.642,0.736,0.566,0.871,1.273
1.644,0.735,0.581,0.771,1.213
1.646,0.737,0.597,0.718,1.189
1.649,0.730,0.603,0.705,1.181
1.652,0.707,0.595,0.720,1.171
1.654,0.691,0.584,0.725,1.160
1.657,0.687,0.561,0.726,1.147
1.660,0.673,0.527,0.715,1.114
1.661,0.667,0.485,0.699,1.081
1.664,0.650,0.462,0.670,1.041
1.666,0.641,0.433,0.631,0.999
1.670,0.630,0.416,0.595,0.961
1.672,0.634,0.416,0.580,0.955
1.674,0.626,0.406,0.558,0.932
1.677,0.599,0.385,0.544,0.896
1.679,0.566,0.376,0.534,0.864
1.682,0.534,0.365,0.518,0.829
1.684,0.494,0.372,0.513,0.803
1.687,0.372,0.359,0.517,0.731
1.689,0.184,0.371,0.587,0.718
1.692,-0.039,0.445,0.632,0.774
1.694,-0.275,0.534,0.651,0.886
1.696,-0.468,0.593,0.663,1.005
1.699,-0.588,0.594,0.658,1.064
1.707,-0.587,0.572,0.665,1.056
1.707,-0.484,0.490,0.679,0.967
1.707,-0.327,0.388,0.681,0.850
1.711,-0.178,0.289,0.677,0.757
1.712,-0.053,0.237,0.663,0.707
